"date","year","month","pr_chirps","pr_terraclim","pr_era5","pr_ensemble","pet_terraclim","p_minus_pet","tmax_terraclim","tmin_terraclim","tmean_terraclim","tmean_era5","tmean_ensemble","pdsi_terraclim","spei12"
"2001-12",2001,12,255.00603417218,214.2382390983,250.299911090109,239.84806145353,118.770121027347,121.077940426183,30.2202402069475,19.6119743163341,24.9161072616408,24.9692126548256,24.9426599582332,-2.15304610125647,0.920412800457112
"2002-01",2002,1,284.366467248519,203.165733555063,180.585090196298,222.705763666627,115.848867331855,106.856896334772,28.9944235033259,19.7152716186253,24.3548475609756,23.3077860154167,23.8313167881962,-2.33116444937177,1.13321949407537
"2002-02",2002,2,272.090533169186,128.284783813747,167.473849585194,189.283055522709,100.997657058389,88.2853984643204,28.6616056910569,19.0590604212861,23.8603330561715,23.2421875871089,23.5512603216402,-2.92995814855876,-0.378027237833492
"2002-03",2002,3,169.274748219451,186.106688839616,77.7146919058783,144.365376321648,109.73711751663,34.6282588050187,28.5368098669624,19.0197283813747,23.7782691241685,23.4544391222976,23.6163541232331,-2.86477337398374,-1.01255315920663
"2002-04",2002,4,77.8007499978532,54.9199833702883,46.5705921000201,59.7637751560538,100.954265521064,-41.1904903650105,27.8972745750185,17.1175877679232,22.5074311714708,21.8904243443553,22.198927757913,-2.72799473392461,-0.67864790929373
"2002-05",2002,5,12.5986686724227,5.59050258684405,3.61527996659287,7.26815040861988,96.16014781966,-88.8919974110401,27.5698392461197,14.9364818920916,21.2531605691057,20.6376137483349,20.9453871587203,-2.93812980413895,-0.908527289196928
"2002-06",2002,6,19.9571440182146,45.1177475979305,14.4439482667288,26.506279960958,70.851450480414,-44.345170519456,24.2071498521803,13.3396175166297,18.773383684405,18.3438679261398,18.5586258052724,-2.33303871027347,-0.852085665499092
"2002-07",2002,7,11.6446870836483,6.65398189209165,2.73601125420732,7.01156007664908,90.1540502586845,-83.1424901820354,26.3904896526238,13.1513701034738,19.7709298780488,20.2347950163862,20.0028624472175,-2.64407548041389,-0.890670532745028
"2002-08",2002,8,12.5324268058391,115.497080561715,7.04168188543467,45.0237297509962,103.219598115299,-58.1958683643032,26.5223179970436,13.9219466001478,20.2221322985957,20.6119132301121,20.4170227643539,-0.914002402069476,-0.858049042010434
"2002-09",2002,9,10.3150975108806,8.76559497413156,11.2654268068939,10.115373097302,122.766208425721,-112.650835328419,29.1890474870658,15.3369521433851,22.2629998152254,22.5800540507504,22.4215269329879,-0.941982261640798,-0.845546599576082
"2002-10",2002,10,27.7192567391559,8.55989467849224,34.2188464052848,23.4993326076443,155.790873059867,-132.291540452223,31.9169992609017,19.0734922394678,25.4952457501848,24.6548001892638,25.0750229697243,-1.43444318181818,-0.833750189848678
"2002-11",2002,11,53.2016715857965,94.1544623059867,76.7442468924002,74.7001269280611,151.528288063563,-76.8281611355014,31.6527355875831,18.4878871027347,25.0703113451589,24.2734068368363,24.6718590909976,-1.30977679231338,-0.773625382591808
"2002-12",2002,12,189.907661164212,112.058702882483,184.420086072679,162.128816706458,117.214271988175,44.9145447182833,30.300110864745,19.7085522912047,25.0043315779749,23.6897075778011,24.347019577888,-2.37722505543237,-1.19401562702719
"2003-01",2003,1,338.909012594982,173.718052475979,535.902930301576,349.509998457513,109.866203806356,239.643794651156,29.0004776422765,20.1230136733186,24.5617456577975,23.317482499034,23.9396140784157,-3.00276007021434,-1.49340883922325
"2003-02",2003,2,237.104763594968,285.323124538064,244.124968960606,255.517619031212,98.6131180709534,156.904500960259,29.3671637102735,19.9987121212121,24.6829379157428,23.6002477992676,24.1415928575052,-2.88423420177383,-1.14413082646945
"2003-03",2003,3,248.635923837299,527.212259793053,199.37740111279,325.075194914381,101.912533259424,223.162661654957,28.5181762749446,19.7562324464154,24.13720436068,23.264598691362,23.700901526021,2.05518181818182,-0.962315203809234
"2003-04",2003,4,20.9436029299505,18.2283628972653,17.7011216877966,18.9576958383375,105.282747597931,-86.3250517595931,27.8387971175166,17.6061354397635,22.7224662786401,21.4646990832177,22.0935826809289,0.977351348854397,-0.930732392050602
"2003-05",2003,5,14.9690048738591,8.49817997043607,7.1632661781519,10.2101503408157,97.1749870657798,-86.9648367249641,26.7973678861789,14.8885689209165,20.8429684035477,20.3383357602371,20.5906520818924,-0.0161062453806357,-1.00567110923548
