date,year,water_fraction,n_clear_cells
2013-12-27,2013,0.1582131522493412,15798
2014-01-01,2014,0.1832493889441332,8850
2014-01-09,2014,0.05595207857509312,27647
2014-01-17,2014,0.128176570047037,30207
2014-01-25,2014,0.11867771837118177,26904
2014-02-02,2014,0.18038648865263268,17456
2014-02-10,2014,0.18851803077589155,16528
2014-02-18,2014,0.07854621884126119,23732
2014-02-26,2014,0.1479697648564292,20352
2014-03-06,2014,0.13891969467764728,27801
2014-03-14,2014,0.18508468284302024,22252
2014-03-22,2014,0.12351782599294649,32471
2014-03-30,2014,0.14732264249081997,27728
2014-04-07,2014,0.20294619030835728,18789
2014-04-15,2014,0.12100020788419262,34028
2014-04-23,2014,0.1318558978124164,32416
2014-05-01,2014,0.10146698805619532,34914
2014-05-09,2014,0.10226747770450896,35102
2014-05-17,2014,0.1192831727948147,34792
2014-05-25,2014,0.11347393132722139,35483
2014-06-02,2014,0.109353107174617,35454
2014-06-10,2014,0.10870019354591,35323
2014-06-18,2014,0.11442419704664188,35558
2014-06-26,2014,0.11129358236157243,35431
2014-07-04,2014,0.11315704615831192,34944
2014-07-12,2014,0.11318127820308788,35080
2014-07-20,2014,0.11111254609334485,35514
2014-07-28,2014,0.1133911555234713,35606
2014-08-05,2014,0.11207557719118946,35475
2014-08-13,2014,0.1099122375125174,34664
2014-08-21,2014,0.1096804922056234,35587
2014-08-29,2014,0.11044943927281717,35577
2014-09-06,2014,0.10907150755683101,35544
2014-09-14,2014,0.11155578599436118,35689
2014-09-22,2014,0.10523450743072117,35678
2014-09-30,2014,0.09594313736220146,35709
2014-10-08,2014,0.09607434892610447,35609
2014-10-16,2014,0.09802148428336174,35699
2014-10-24,2014,0.10431329878625968,35602
2014-11-01,2014,0.08965929367271568,35494
2014-11-09,2014,0.09348322688955951,35627
2014-11-17,2014,0.0923889768725261,35631
2014-11-25,2014,0.09405224265626508,35607
2014-12-03,2014,0.08819982316334361,35299
2014-12-11,2014,0.06738182119946283,31007
2014-12-19,2014,0.0719583656994478,26027
2014-12-27,2014,0.0730681094807773,34981
2015-01-01,2015,0,30
2015-01-09,2015,0.3236805007401653,4698
2015-01-17,2015,0.18395714889020473,28115
2015-01-25,2015,0.15373908079973653,16008
2015-02-02,2015,0.3727253244204495,11484
2015-02-10,2015,0.17242724855336572,29119
2015-02-18,2015,0.19826396053546855,26178
2015-02-26,2015,0.16663191570625513,26895
2015-03-06,2015,0.16201800837331998,30220
2015-03-14,2015,0.15130830281673446,30589
2015-03-22,2015,0.15641529211131958,31280
2015-03-30,2015,0.13243742869011083,35178
2015-04-07,2015,0.1468204299362616,34626
2015-04-15,2015,0.23952475638012952,18167
2015-04-23,2015,0.13504202823092187,35354
2015-05-01,2015,0.1436399162595949,35717
2015-05-09,2015,0.1411134671103008,35623
2015-05-17,2015,0.14095677222581202,35594
2015-05-25,2015,0.1390459008265222,35439
2015-06-02,2015,0.13785297879184916,35581
2015-06-10,2015,0.13568918314478035,35497
2015-06-18,2015,0.13878793283631558,35597
2015-06-26,2015,0.13893046848803067,35504
2015-07-04,2015,0.13427208886155653,35499
2015-07-12,2015,0.13521572589131597,35530
2015-07-20,2015,0.13274254463134982,35587
2015-07-28,2015,0.1347924214527526,35589
2015-08-05,2015,0.13388625712100916,35533
2015-08-13,2015,0.13624347874735976,35642
2015-08-21,2015,0.1318959108640342,35569
2015-08-29,2015,0.12978203893281934,35607
2015-09-06,2015,0.1302660433574991,35546
2015-09-14,2015,0.13137917069730656,35600
2015-09-22,2015,0.13310158370927022,35718
2015-09-30,2015,0.1288085459715001,35662
2015-10-08,2015,0.12537338540775878,35562
2015-10-16,2015,0.1227699996997255,35459
2015-10-24,2015,0.12340607940375378,35420
2015-11-01,2015,0.12894166080673358,35644
2015-11-09,2015,0.12506486069853098,35635
2015-11-17,2015,0.10586093431880944,34251
2015-11-25,2015,0.12098180680193873,35379
2015-12-03,2015,0.1348808343017181,33700
2015-12-11,2015,0.13017208681469622,33250
2015-12-19,2015,0.12040560369207569,24286
2015-12-27,2015,0.1533213215596679,29731
2016-01-01,2016,0.14603381879526486,31068
2016-01-09,2016,0.1172546028367553,32077
2016-01-17,2016,0.12523669958937558,34645
2016-01-25,2016,0.14380857108696748,23123
2016-02-02,2016,0.10007853217946726,33563
2016-02-10,2016,0.12391992181830472,35022
2016-02-18,2016,,0
2016-02-26,2016,0.05491550424883766,6264
2016-03-05,2016,0.11966355104768522,29036
2016-03-13,2016,0.14449387543005277,30878
2016-03-21,2016,0.1542300653907757,23602
2016-03-29,2016,0.13751983877399712,32786
2016-04-06,2016,0.1328727505774206,9799
2016-04-14,2016,0.12356928255027479,35594
2016-04-22,2016,0.1178416771866361,35420
2016-04-30,2016,0.17643640110557787,22755
2016-05-08,2016,0.11608540688184923,35198
2016-05-16,2016,0.12347183734440473,34754
2016-05-24,2016,0.10523946198435467,34661
2016-06-01,2016,0.11710328083908236,35432
2016-06-09,2016,0.10265141814456742,34895
2016-06-17,2016,0.09207396196891106,34578
2016-06-25,2016,0.11430950477541514,35402
2016-07-03,2016,0.1445125659178728,26256
2016-07-11,2016,0.170598322133107,21417
2016-07-19,2016,0.1106013834872705,34890
2016-07-27,2016,0.1150808467284852,35622
2016-08-04,2016,0.11222568753208223,35404
2016-08-12,2016,0.11651242813842035,35489
2016-08-20,2016,0.11611929591705958,35636
2016-08-28,2016,0.11675818890534075,35233
2016-09-05,2016,0.11141006249120249,35699
2016-09-13,2016,0.110799064381337,35685
2016-09-21,2016,0.09813542962981145,35699
2016-09-29,2016,0.10838007452112519,35646
2016-10-07,2016,0.08012813735043729,34902
2016-10-15,2016,0.0824936139360914,35482
2016-10-23,2016,0.09207272093728391,35708
2016-10-31,2016,0.08759190910378413,35687
2016-11-08,2016,0.07922595602237924,35417
2016-11-16,2016,0.09602464513406911,32937
2016-11-24,2016,0.09044463108786628,28272
2016-12-02,2016,0.11071579648459567,28471
2016-12-10,2016,0.0825432529405013,31968
2016-12-18,2016,0.07966367459371078,35347
2016-12-26,2016,0.08805702041870259,32095
2017-01-01,2017,0.08735352548502641,31459
2017-01-09,2017,0.4264518684972788,1222
2017-01-17,2017,0.12835448729740218,19837
2017-01-25,2017,0.1073622843481629,32620
2017-02-02,2017,0.13787053912729977,29471
2017-02-10,2017,0.07123183675265707,13003
2017-02-18,2017,0.1381186920864302,28281
2017-02-26,2017,0.10895114187669809,33422
2017-03-06,2017,0.12359395069524257,32228
2017-03-14,2017,0.1002876309432777,34454
2017-03-22,2017,0.3408240329646782,9504
2017-03-30,2017,0.12030438367718022,34911
2017-04-07,2017,0.11345824215261494,31274
2017-04-15,2017,0.12361785324204118,30678
2017-04-23,2017,0.1176161256498062,31497
2017-05-01,2017,0.12621449325485742,30836
2017-05-09,2017,0.10503137522387267,34718
2017-05-17,2017,0.10392173229394482,35361
2017-05-25,2017,0.09618840636707629,34980
2017-06-02,2017,0.11135878662295208,33484
2017-06-10,2017,0.10914320099690585,35341
2017-06-18,2017,0.10487545639246072,35490
2017-06-26,2017,0.10671110542180229,35076
2017-07-04,2017,0.10268156248735302,35479
2017-07-12,2017,0.10393785144394956,35625
2017-07-20,2017,0.10419135158707464,35385
2017-07-28,2017,0.10357675535325322,35088
2017-08-05,2017,0.10218838305607522,35606
2017-08-13,2017,0.10221031424855428,35686
2017-08-21,2017,0.10450985626948525,35701
2017-08-29,2017,0.101545107599492,35633
2017-09-06,2017,0.10044269678732104,35709
2017-09-14,2017,0.08694152292335604,35664
2017-09-22,2017,0.09216380057738865,35695
2017-09-30,2017,0.08097129539644315,35646
2017-10-08,2017,0.09270605438228312,35727
2017-10-16,2017,0.07542862883421869,35727
2017-10-24,2017,0.07356180466260397,35667
2017-11-01,2017,0.07775725146522645,35663
2017-11-09,2017,0.06843924202961225,35702
2017-11-17,2017,0.07509719862817997,34145
2017-11-25,2017,0.06102389837379664,35513
2017-12-03,2017,0.06190595408079258,30658
2017-12-11,2017,0.13668566168933047,14757
2017-12-19,2017,0.09705490244620496,18990
2017-12-27,2017,0.06611098830961132,35253
2018-01-01,2018,0.0596205025403519,35290
2018-01-09,2018,0.06285643821822744,31254
2018-01-17,2018,0.08237285405907234,25603
2018-01-25,2018,0.06747940891926309,29848
2018-02-02,2018,0.16516228912879075,6083
2018-02-10,2018,0.026052942367852768,23278
2018-02-18,2018,0.1191529088622179,23934
2018-02-26,2018,0.20810414996757923,8216
2018-03-06,2018,0.12906297489288165,22468
2018-03-14,2018,0.14706066357816222,21197
2018-03-22,2018,0.10342473650399975,30067
2018-03-30,2018,0.09663236972917305,33302
2018-04-07,2018,0.19188652806394713,14449
2018-04-15,2018,0.10024749550500503,32407
2018-04-23,2018,0.07177980567420034,33903
2018-05-01,2018,0.07219671122746028,33425
2018-05-09,2018,0.07921705869461575,35307
2018-05-17,2018,0.09589951993887866,33607
2018-05-25,2018,0.08205585570646495,35595
2018-06-02,2018,0.07190781517501606,35389
2018-06-10,2018,0.08259568976150385,31794
2018-06-18,2018,0.08097237413117869,34463
2018-06-26,2018,0.07860497098581137,35668
2018-07-04,2018,0.09808814208286436,27742
2018-07-12,2018,0.08122271012828437,34716
2018-07-20,2018,0.08202135476489497,35657
2018-07-28,2018,0.07014290429775065,35594
2018-08-05,2018,0.07184834620538974,35724
2018-08-13,2018,0.06194846601467612,35446
2018-08-21,2018,0.06403728470473617,35699
2018-08-29,2018,0.07451792591465072,35633
2018-09-06,2018,0.06097326387413228,35659
2018-09-14,2018,0.05459324909586093,35727
2018-09-22,2018,0.05664318795292927,35709
2018-09-30,2018,0.06437003064116123,35491
2018-10-08,2018,0.050623498071693376,35654
2018-10-16,2018,0.04426796800620255,35674
2018-10-24,2018,0.01901912072575013,35717
2018-11-01,2018,0.0005127336107605699,35708
2018-11-09,2018,0.00031314208780370206,35733
2018-11-17,2018,0.011279875353570256,27530
2018-11-25,2018,0.00343065421489246,34671
2018-12-03,2018,0.0011796708024537149,33612
2018-12-11,2018,0.07897474349323395,2682
2018-12-19,2018,0.03388368675934863,4577
2018-12-27,2018,0.09265112863145183,32126
2019-01-01,2019,0.18399828977797178,17859
2019-01-09,2019,0.17247652328975943,8258
2019-01-17,2019,0,674
2019-01-25,2019,0.12327642105179262,26953
2019-02-02,2019,0.13206975021736542,19304
2019-02-10,2019,0.03125314671062279,29695
2019-02-18,2019,0.09639125526599449,35241
2019-02-26,2019,0.10851466716808539,32780
2019-03-06,2019,0.12740354387358702,33553
2019-03-14,2019,0.14600982177860014,29617
2019-03-22,2019,0.11732972026985053,35321
2019-03-30,2019,0.11276693446323083,33844
2019-04-07,2019,0.12925432442898943,27833
2019-04-15,2019,0.11798578881492215,34525
2019-04-23,2019,0.1059976957660287,33961
2019-05-01,2019,0.12549826248949048,32809
2019-05-09,2019,0.11509260583483744,35414
2019-05-17,2019,0.11597623654986235,35593
2019-05-25,2019,0.11685245999891695,35134
2019-06-02,2019,0.1147972765535188,35530
2019-06-10,2019,0.11772015765739238,33850
2019-06-18,2019,0.11191220113267118,33723
2019-06-26,2019,0.1114064528773364,35169
2019-07-04,2019,0.11416668541980757,35447
2019-07-12,2019,0.11450693498776778,35433
2019-07-20,2019,0.11391540232360878,35549
2019-07-28,2019,0.11698426979611827,35660
2019-08-05,2019,0.11439441135206656,35688
2019-08-13,2019,0.11452302538646947,35644
2019-08-21,2019,0.11421953033636449,35677
2019-08-29,2019,0.11357305116333628,35682
2019-09-06,2019,0.11046853069727293,35618
2019-09-14,2019,0.10930379718531547,35671
2019-09-22,2019,0.11135962541360278,35670
2019-09-30,2019,0.10678515953568885,35432
2019-10-08,2019,0.10604426974803693,35693
2019-10-16,2019,0.10579236355553694,35615
2019-10-24,2019,0.10187821324019683,35705
2019-11-01,2019,0.10037934354253512,35182
2019-11-09,2019,0.09847484053472348,34776
2019-11-17,2019,0.10717541276649979,29719
2019-11-25,2019,0.11257714123878444,21568
2019-12-03,2019,0.11675395191453745,29912
2019-12-11,2019,0.14121483973026272,25681
2019-12-19,2019,0.11898225813544316,27459
2019-12-27,2019,0.053246160615822574,2973
2020-01-01,2020,0.2059357318244902,15843
2020-01-09,2020,0.11950790663151155,17694
2020-01-17,2020,0.15355921318846374,24619
2020-01-25,2020,0.06394172214904041,20017
2020-02-02,2020,0.24257524651685736,10484
2020-02-10,2020,0.338950445636368,7919
2020-02-18,2020,0.12023223416827931,33946
2020-02-26,2020,0.13212417389373807,29844
2020-03-05,2020,0.11405535416233042,29794
2020-03-13,2020,0.11457452100213832,35597
2020-03-21,2020,0.11969282070547314,33522
2020-03-29,2020,0.1127885940681953,35360
2020-04-06,2020,0.11088858336295887,35592
2020-04-14,2020,0.12142620986836941,33412
2020-04-22,2020,0.11397596488335872,35682
2020-04-30,2020,0.11355244856806082,35697
2020-05-08,2020,0.11408219222390135,35510
2020-05-16,2020,0.11372830319471397,35556
2020-05-24,2020,0.11350165743485559,35684
2020-06-01,2020,0.11501232483997377,34046
2020-06-09,2020,0.11573086601532505,34665
2020-06-17,2020,0.11238265920109396,35389
2020-06-25,2020,0.11430980991183926,35702
2020-07-03,2020,0.11184599726917653,35562
2020-07-11,2020,0.11189667828959421,35639
2020-07-19,2020,0.11495454402201147,34513
2020-07-27,2020,0.113076758118517,35069
2020-08-04,2020,0.11274934661130302,35638
2020-08-12,2020,0.11272217942432922,35592
2020-08-20,2020,0.10607666102687674,35189
2020-08-28,2020,0.11085846582298278,35657
2020-09-05,2020,0.10820853633893872,35527
2020-09-13,2020,0.10661440377169962,35646
2020-09-21,2020,0.10328044804363408,35451
2020-09-29,2020,0.1026416244530815,35590
2020-10-07,2020,0.06402042130361188,34061
2020-10-15,2020,0.10091767790513978,35604
2020-10-23,2020,0.07726991745754708,34577
2020-10-31,2020,0.10115476029111582,35652
2020-11-08,2020,0.100494693471525,35612
2020-11-16,2020,0.09681246313638582,35611
2020-11-24,2020,0.10136053052640066,35678
2020-12-02,2020,0.24642795623887534,8973
2020-12-10,2020,0.05284227633883865,31640
2020-12-18,2020,0.10904704235607107,30802
2020-12-26,2020,0.10076538932168357,29434
2021-01-01,2021,0.1194812300869972,30377
2021-01-09,2021,0.12772865372297532,28798
2021-01-17,2021,0.2820822173426957,7387
2021-01-25,2021,0.12264665812178939,23703
2021-02-02,2021,0.12423483164891735,27589
2021-02-10,2021,0.12624034094578016,11426
2021-02-18,2021,0.16393701675715283,19855
2021-02-26,2021,0.1928837267172939,18110
2021-03-06,2021,0.2326923597115655,16579
2021-03-14,2021,0.16119126666363992,21458
2021-03-22,2021,0.11554657791532007,33702
2021-03-30,2021,0.11046435765045773,34853
2021-04-07,2021,0.11140546288974272,33579
2021-04-15,2021,0.12981477376255623,28485
2021-04-23,2021,0.10745309501186985,35353
2021-05-01,2021,0.11654540684815119,33149
2021-05-09,2021,0.11006184902009118,35319
2021-05-17,2021,0.11089234019658288,35680
2021-05-25,2021,0.10871811840087973,35676
2021-06-02,2021,0.1368713126376355,21348
2021-06-10,2021,0.10871873084565714,35180
2021-06-18,2021,0.1342307660510613,27912
2021-06-26,2021,0.10780478986888926,35630
2021-07-04,2021,0.10857577219535708,35547
2021-07-12,2021,0.11015872604879692,35109
2021-07-20,2021,0.1103195637092904,35010
2021-07-28,2021,0.10750830884724241,35615
2021-08-05,2021,0.10804888738491257,35615
2021-08-13,2021,0.1086396470068073,35673
2021-08-21,2021,0.10454109575636913,35662
2021-08-29,2021,0.104408438651774,35515
2021-09-06,2021,0.10586108179384073,35637
2021-09-14,2021,0.10388818123970422,35661
2021-09-22,2021,0.10218782413960295,35538
2021-09-30,2021,0.10238932450637497,35686
2021-10-08,2021,0.10369171912355929,35631
2021-10-16,2021,0.10038948660415682,35628
2021-10-24,2021,0.09652866691123863,35496
2021-11-01,2021,0.09861937573962025,35649
2021-11-09,2021,0.0594366883738449,34506
2021-11-17,2021,0.09949830390127896,35651
2021-11-25,2021,0.08808909335918572,35071
2021-12-03,2021,0.09137312392251884,35247
2021-12-11,2021,0.09268704016580354,35105
2021-12-19,2021,0.048483220366383604,26744
2021-12-27,2021,0.08203247025950142,34702
2022-01-01,2022,0.4934158290644536,1349
2022-01-09,2022,0.22943760526452875,15856
2022-01-17,2022,0.10414245302423979,33348
2022-01-25,2022,0.09967431690225724,28917
2022-02-02,2022,0.11507617812863734,34222
2022-02-10,2022,0.15056390369336825,15294
2022-02-18,2022,0.15311138515459588,19585
2022-02-26,2022,0.10922518485686536,35457
2022-03-06,2022,0.1631349571950601,23028
2022-03-14,2022,0.053770860973254384,9849
2022-03-22,2022,0.13037615636308594,32054
2022-03-30,2022,0.16842710483779924,22663
2022-04-07,2022,0.19849026408950401,20016
2022-04-15,2022,0.1317329757445939,30547
2022-04-23,2022,0.14435671078200998,26927
2022-05-01,2022,0.11681493112012407,35711
2022-05-09,2022,0.11679123609136081,35701
2022-05-17,2022,0.12587522758280928,32504
2022-05-25,2022,0.11563061263985815,35561
2022-06-02,2022,0.16612561428481898,23118
2022-06-10,2022,0.11784471109329456,35154
2022-06-18,2022,0.14018030758352484,28775
2022-06-26,2022,0.2439720278124118,16688
2022-07-04,2022,0.12102735653256104,34622
2022-07-12,2022,0.12533914883141517,33249
2022-07-20,2022,0.1187940497696881,35116
2022-07-28,2022,0.11608329008792823,35490
2022-08-05,2022,0.11647952602722232,35649
2022-08-13,2022,0.11510282355456743,35624
2022-08-21,2022,0.11419951967622513,35531
2022-08-29,2022,0.11127860054221482,35390
2022-09-06,2022,0.11641211084191441,35650
2022-09-14,2022,0.10898988052446743,35561
2022-09-22,2022,0.11289822461783255,35564
2022-09-30,2022,0.11192537861578467,35725
2022-10-08,2022,0.11553260884214665,35511
2022-10-16,2022,,0
2022-10-24,2022,0.10091821440908558,35276
2022-11-01,2022,0.08771937977273402,34349
2022-11-09,2022,0.0731753381094085,33730
2022-11-17,2022,0.10743761821366035,35589
2022-11-25,2022,0.09798207315408004,35355
2022-12-03,2022,0.10070326041660814,34741
2022-12-11,2022,0.1176071827706118,32222
2022-12-19,2022,0.30715640575877884,5244
2022-12-27,2022,0.17954230374509048,13105
2023-01-01,2023,0.06673050995051513,30547
2023-01-09,2023,0.2198344821621251,16730
2023-01-17,2023,0.07708227399185773,3673
2023-01-25,2023,0.1441489481889872,29978
2023-02-02,2023,0.1225499933843943,21819
2023-02-10,2023,0.021016531631253752,1812
2023-02-18,2023,0.11932788616372095,35262
2023-02-26,2023,0.18958577031189436,17385
2023-03-06,2023,0.1525357454868153,12129
2023-03-14,2023,0.3400811043594956,10866
2023-03-22,2023,0.25197948115943053,22691
2023-03-30,2023,0.20136910928838053,31203
2023-04-07,2023,0.3180322356390456,21057
2023-04-15,2023,0.223228884981868,33446
2023-04-23,2023,0.21902158455089926,35684
2023-05-01,2023,0.2156168932683483,35486
2023-05-09,2023,0.217530804922508,35565
2023-05-17,2023,0.21647884891314204,35674
2023-05-25,2023,0.21251896827027358,35409
2023-06-02,2023,0.21182439206307885,35506
2023-06-10,2023,0.20871064212791685,35298
2023-06-18,2023,0.20997725087271443,35393
2023-06-26,2023,0.20865777632147586,35302
2023-07-04,2023,0.2078067324695422,35171
2023-07-12,2023,0.2130038352452999,34785
2023-07-20,2023,0.21127359705694906,35303
2023-07-28,2023,0.21011194940691427,35295
2023-08-05,2023,0.2143970376734082,35469
2023-08-13,2023,0.20942072216742508,35347
2023-08-21,2023,0.20133457796623389,34980
2023-08-29,2023,0.19379605868480715,34538
2023-09-06,2023,0.19631479308384803,34815
2023-09-14,2023,0.21587099165147192,35620
2023-09-22,2023,0.1945000859318662,34866
2023-09-30,2023,0.21629979064898763,35717
2023-10-08,2023,0.20446329321247314,35432
2023-10-16,2023,0.20476957171220897,34698
2023-10-24,2023,0.18748969591500253,34847
2023-11-01,2023,0.18525675714952042,34606
2023-11-09,2023,0.23815339360318638,28471
2023-11-17,2023,0.1712329606854434,34191
2023-11-25,2023,0.21407332211884625,35265
2023-12-03,2023,0.21147967496912906,34615
2023-12-11,2023,0.2234703369754406,30735
2023-12-19,2023,0.24803311541246145,24004
2023-12-27,2023,0.4179423155207479,10798
2024-01-01,2024,0.3445937726907052,11705
2024-01-09,2024,0.4547029914848005,8600
2024-01-17,2024,0.2307653147900642,20642
2024-01-25,2024,0.21500154863291884,35146
2024-02-02,2024,0.3141381453695089,21887
2024-02-10,2024,0.21108841685716942,34353
2024-02-18,2024,0.20990621779290541,34487
2024-02-26,2024,0.30598555068232897,11435
2024-03-05,2024,0.2319367693992578,31785
2024-03-13,2024,0.19535939403284341,31734
2024-03-21,2024,0.2825428938784504,22942
2024-03-29,2024,0.22615930663833,31220
2024-04-06,2024,0.26467156342094633,27205
2024-04-14,2024,0.19856048891395242,33451
2024-04-22,2024,0.20955344174360271,35059
2024-04-30,2024,0.20589150047215807,35395
2024-05-08,2024,0.21025020907795597,35480
2024-05-16,2024,0.2882532316639245,22771
2024-05-24,2024,0.1929868893128172,34794
2024-06-01,2024,0.19931235919066442,35120
2024-06-09,2024,0.3151099879813809,20348
2024-06-17,2024,0.20373298864320288,34996
2024-06-25,2024,0.24477502819874483,26099
2024-07-03,2024,0.20122342865881607,35210
2024-07-11,2024,0.1976681555684937,35127
2024-07-19,2024,0.20392297221509814,35382
2024-07-27,2024,0.18617205574346413,34606
2024-08-04,2024,0.2006197149650418,35272
2024-08-12,2024,0.1912771940819454,34885
2024-08-20,2024,0.20910551477676242,35682
2024-08-28,2024,0.20175815068260464,35334
2024-09-05,2024,0.20201759826561247,35433
2024-09-13,2024,0.20534349651990913,35682
2024-09-21,2024,0.19790876962496837,35459
2024-09-29,2024,0.20281878976628961,35606
2024-10-07,2024,0.1960472399228155,35279
2024-10-15,2024,0.17848058909972317,34699
2024-10-23,2024,0.17360891460384495,34504
2024-10-31,2024,0.16658817185286878,34203
2024-11-08,2024,0.17552046816400155,27918
2024-11-16,2024,0.20088480076236265,35218
2024-11-24,2024,0.19592499460504953,34548
2024-12-02,2024,0.18746221452689513,34908
2024-12-10,2024,0.2001166662826459,34956
2024-12-18,2024,0.18508682371367144,34561
2024-12-26,2024,0.0923694393861918,9575
